,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
12333,Z. Elbouzedi,Zachary Elbouzedi,21,63,Republic of Ireland,Waterford FC,1000,2019.0,975
12334,V. Müller,Valentino Müller,20,63,Austria,LASK Linz,2000,2023.0,933
12335,F. Cambeses,Facundo Nicolás Cambeses,22,63,Argentina,Club Atlético Banfield,2000,2020.0,181
12336,M. López,Michael López,22,63,Colombia,Envigado FC,1000,2023.0,774
12337,A. Georgiou,Anthony Georgiou,22,63,Cyprus,Tottenham Hotspur,11000,2020.0,819
12338,K. Roberts,Kory Roberts,21,63,England,Walsall,3000,2020.0,129
12339,N. Baxter,Nathan Baxter,20,63,England,Ross County FC,1000,2023.0,34
12340,J. Smith,Jonny Smith,21,63,England,Bristol City,6000,2020.0,784
12341,U. Yuvakuran,Utku Yuvakuran,21,63,Turkey,Beşiktaş JK,5000,2021.0,720
12342,J. Soñora,Joel Soñora,22,63,United States,Arsenal de Sarandí,2000,2020.0,79
12343,M. Di Gregorio,Michele Di Gregorio,21,63,Italy,Pordenone,1000,2020.0,474
12344,N. Gil,Nicolás Gil,22,63,Colombia,Independiente Santa Fe,1000,2022.0,53
12345,A. Borkovic,Alexandar Borkovic,20,63,Austria,FK Austria Wien,2000,2022.0,894
12346,A. Jones,Alfie Jones,21,63,England,Gillingham,2000,2020.0,716
12347,D. Genreau,Denis Genreau,20,63,Australia,Melbourne City FC,2000,2020.0,975
12348,T. Matsumoto,松本 大志,20,63,Japan,Sanfrecce Hiroshima,2000,2022.0,958
12349,J. Brandon,Jamie Brandon,21,63,Scotland,Heart of Midlothian,1000,2020.0,634
12350,L. Hemmerich,Luke Hemmerich,21,63,Germany,FC Würzburger Kickers,1000,2021.0,471
12351,M. Forss,Marcus Forss,20,63,Finland,Brentford,7000,2021.0,206
12352,N. Gallardo,Nahuel Gallardo,21,63,Argentina,River Plate,3000,2021.0,541
12353,M. Ćavar,Marijan Ćavar,21,63,Bosnia Herzegovina,Eintracht Frankfurt,5000,2021.0,322
12354,B. Hussein,Bilal Hussein,19,63,Sweden,AIK,1000,2021.0,933
12355,T. Baya,Terence Baya,21,63,France,ESTAC Troyes,1000,2022.0,604
12356,A. Gryszkiewicz,Adrian Gryszkiewicz,19,63,Poland,Górnik Zabrze,1000,2022.0,498
12357,R. Droehnle,Ruben Droehnle,20,63,France,LOSC Lille,5000,2021.0,894
12358,R. Ljubicic,Robert Ljubicic,19,63,Austria,SKN St. Pölten,2000,2020.0,84
12359,W. Balikwisha,William Balikwisha,20,63,Belgium,KSV Cercle Brugge,2000,2020.0,688
12360,Joan Monterde,Joan Monterde Raygal,21,63,Spain,Levante UD,4000,2020.0,879
12361,Tuta,Lucas Silva Melo,19,63,Brazil,KV Kortrijk,2000,2020.0,997
12362,H. Moussaki,Herman Moussaki,20,63,Congo,Stade Malherbe Caen,2000,2022.0,16
12363,M. Aioani,Marian Aioani,19,63,Romania,Chindia Târgovişte,1000,2021.0,415
12364,M. Neicuțescu,Mihai Neicuțescu,20,63,Romania,Dinamo Bucureşti,2000,2022.0,554
12365,N. Kainourgios,Nikolas Kainourgios,20,63,Greece,SV Zulte-Waregem,2000,2020.0,982
12366,T. Alberti,Thomas Alberti,21,63,Italy,Pisa,1000,2021.0,112
12367,L. Picco,Leonel Picco,19,63,Argentina,Arsenal de Sarandí,1000,2022.0,289
12368,F. Konaté,Fodé Konaté,18,63,Mali,Famalicão,1000,2024.0,459
12369,João Serrão,João Pedro Pereira Serrão,19,63,Portugal,Vitória de Setúbal,1000,2023.0,147
12370,H. Akujobi,Hamdi Akujobi,19,63,Nigeria,SC Heerenveen,1000,2022.0,991
12371,J. Nuttall,Joseph Nuttall,22,63,England,Blackpool,2000,2022.0,287
12372,G. Nilsson,Gustaf Nilsson,22,63,Sweden,BK Häcken,1000,2022.0,476
12373,D. Telford,Dominic Telford,22,63,England,Plymouth Argyle,4000,2021.0,537
12374,S. Wright,Scott Wright,21,63,Scotland,Aberdeen,1000,2024.0,862
12375,Ezkieta,Jokin Ezkieta Mendiburu,22,63,Spain,Athletic Club de Bilbao,3000,2023.0,321
12376,H. Hallberg,Herman Hallberg,22,63,Sweden,Kalmar FF,1000,2019.0,488
12377,D. Moreno,Diego Fernando Moreno Quintero,23,63,Colombia,Atlético Huila,1000,2024.0,361
12378,Juan Pérez,Juan Manuel Pérez Ruiz,22,63,Spain,CA Osasuna,4000,2020.0,515
12379,S. Gartenmann,Stefan Gartenmann,22,63,Denmark,SønderjyskE,2000,2022.0,155
12380,R. Delaney,Ryan Delaney,22,63,Republic of Ireland,Rochdale,1000,2021.0,291
12381,L. Checchin,Luca Checchin,22,63,Italy,Hellas Verona,3000,2022.0,490
12382,Q. Braat,Quentin Braat,21,63,France,Chamois Niortais Football Club,1000,2020.0,157
12383,S. Dahlström,Sebastian Dahlström,22,63,Finland,HJK Helsinki,1000,2019.0,136
12384,R. Thellufsen,Rasmus Thellufsen Pedersen,22,63,Denmark,Aalborg BK,3000,2020.0,824
12385,G. Vrioni,Giacomo Vrioni,20,63,Italy,Cittadella,1000,2022.0,787
12386,Dani Cárdenas,Daniel Cárdenas Lindez,22,63,Spain,Levante UD,3000,2020.0,474
12387,Q. Bena,Quentin Bena,21,63,France,Chamois Niortais Football Club,1000,2020.0,136
12388,Pepe Mena,José Mena Rodríguez,21,63,Spain,Sevilla FC,2000,2021.0,538
12389,M. Anderson,Mikael Anderson,21,63,Iceland,FC Midtjylland,4000,2021.0,351
12390,A. Dønnum,Aron Dønnum,21,63,Norway,Vålerenga Fotball,1000,2021.0,669
12391,Lee Jin Hyun,이진현 Jin Hyun Lee,21,63,Korea Republic,Pohang Steelers,1000,2022.0,589
12392,T. Baumgart,Tom Baumgart,21,63,Germany,FC Erzgebirge Aue,1000,2021.0,962
12393,J. Bataille,Jelle Bataille,20,63,Belgium,KV Oostende,3000,2022.0,483
12394,D. Erdoğan,Doğan Erdoğan,22,63,Turkey,Trabzonspor,5000,2022.0,630
12395,N. Mantl,Nico Mantl,19,63,Germany,SpVgg Unterhaching,1000,2020.0,515
12396,Kike Hermoso,Enrique Gómez Hermoso,19,63,Spain,SD Huesca,1000,2020.0,138
12397,P. Smyth,Paul Smyth,21,63,Northern Ireland,Wycombe Wanderers,2000,2020.0,852
12398,E. Ybáñez,Enzo Ybáñez,20,63,Argentina,Argentinos Juniors,2000,2022.0,812
12399,D. Foulon,Daam Foulon,20,63,Belgium,Waasland-Beveren,2000,2021.0,346
12400,S. Ambrosius,Stephan Kofi Ambrosius,20,63,Germany,Hamburger SV,2000,2021.0,19
12401,K. Kristinsson,Kristófer Ingi Kristinsson,20,63,Iceland,Grenoble Foot 38,1000,2021.0,815
12402,H. Bwana,Handwalla Bwana,22,63,Kenya,Seattle Sounders FC,2000,2020.0,605
12403,M. Carreazo,Marcelino Jr Carreazo Betin,21,63,Venezuela,Once Caldas,1000,2022.0,683
12404,P. Jaeckel,Paul Jaeckel,20,63,Germany,SpVgg Greuther Fürth,2000,2021.0,289
12405,B. Burns,Bobby Burns,19,63,Northern Ireland,Heart of Midlothian,1000,2021.0,648
12406,A. Cisco,Andrea Cisco,20,63,Italy,Pescara,1000,2021.0,666
12407,Y. Kitala,Yann Kitala,21,63,France,Olympique Lyonnais,9000,2021.0,175
12408,A. Nalic,Adi Nalic,21,63,Sweden,AFC Eskilstuna,1000,2019.0,467
12409,Pepe Castaño,José Castaño Muñoz,20,63,Spain,Villarreal CF,4000,2020.0,49
12410,F. Üzüm,Fıratcan Üzüm,20,63,Turkey,Trabzonspor,5000,2022.0,772
12411,Brian Araújo,Brian Rocha Araújo,19,63,Portugal,Gil Vicente FC,1000,2023.0,836
12412,Beto,Norberto Gomes Betuncal,21,63,Portugal,Portimonense SC,2000,2023.0,421
12413,João Gonçalves,João Pedro Oliveira Gonçalves,18,63,Portugal,Boavista FC,1000,2023.0,559
12414,P. Cornud,Pierre Cornud,22,63,France,RCD Mallorca,4000,2022.0,812
12415,R. Ergas,Robert Ismael Ergas,21,63,Uruguay,Albacete BP,1000,2020.0,177
12416,C. Konan,Christian Konan,19,63,Italy,Panathinaikos FC,1000,2022.0,535
12417,Alberto,Alberto Fernández García,19,63,Spain,CF Fuenlabrada,1000,2020.0,384
12418,I. Näsberg,Ivan Näsberg,23,63,Norway,Vålerenga Fotball,1000,2022.0,291
12419,J. Morrell,Joe Morrell,22,63,Wales,Lincoln City,3000,2020.0,629
12420,S. Brodersen,Svend Brodersen,22,63,Germany,FC St. Pauli,2000,2021.0,35
12421,G. Cooper,George Cooper,22,63,England,Peterborough United,3000,2021.0,801
12422,K. Toner,Kevin Toner,22,63,Republic of Ireland,St. Patrick's Athletic,1000,2019.0,135
12423,J. Baird,Jack Baird,23,63,Scotland,St. Mirren,1000,2021.0,470
12424,T. Moore,Taylor Moore,22,63,England,Bristol City,7000,2021.0,49
12425,M. Tall,Maki Tall,23,63,United States,AC Ajaccio,1000,2020.0,475
12426,A. Ferati,Arianit Ferati,21,63,Germany,SV Waldhof Mannheim,1000,2021.0,999
12427,Julen López,Julen López Salas,23,63,Spain,SD Eibar,4000,2021.0,398
12428,S. Perisan,Samuele Perisan,21,63,Italy,Udinese,2000,2020.0,321
12429,E. Saavedra,Erwin Saavedra,23,63,Bolivia,Bolivia,0,,98
12430,Y. Andzouana,Yhoan Andzouana,22,63,Congo,Girona FC,2000,2020.0,359
12431,B. Blasi,Brian Blasi,23,63,Argentina,Unión de Santa Fe,3000,2020.0,638
12432,S. Banza,Simon Banza,22,63,France,Racing Club de Lens,2000,2022.0,214
12433,L. Gordon,Liam Gordon,23,63,Scotland,St. Johnstone FC,1000,2021.0,375
12434,Vitó,Victor Emanuel Araújo Ferreira,21,63,Portugal,Rio Ave FC,2000,2021.0,692
12435,L. García,Luís García,21,63,Colombia,Sevilla FC,2000,2020.0,146
12436,T. Sibbick,Toby Sibbick,20,63,England,Barnsley,2000,2023.0,6
12437,S. Hart,Sam Hart,22,63,England,Blackburn Rovers,4000,2020.0,348
12438,J. Kabongo,Joel Kabongo,21,63,Denmark,Brøndby IF,3000,2021.0,297
12439,M. Farfan,Marco Farfan,20,63,United States,Portland Timbers,1000,2019.0,202
12440,Lee Sang Ki,이상기 李相吉,23,63,Korea Republic,Pohang Steelers,2000,2022.0,572
12441,S. Erimuya,Saturday Keigo Erimuya,21,63,Nigeria,Cádiz CF,2000,2021.0,743
12442,Y. Tatsuta,立田 悠悟,21,63,Japan,Shimizu S-Pulse,1000,2022.0,174
12443,P. Köhn,Philipp Köhn,21,63,Switzerland,FC Red Bull Salzburg,3000,2022.0,559
12444,M. Rodrigues,Miguel Rodrigues,22,63,Switzerland,FC Thun,3000,2021.0,716
12445,L. Zidane,Luca Zinedine Zidane,21,63,France,Racing Santander,1000,2020.0,237
12446,Lee Keun Ho,이근호 Keun Ho Lee,23,63,Korea Republic,Jeju United FC,1000,2019.0,992
12447,Anderson Emanuel,Anderson Castelo Branco,23,63,Angola,CF Fuenlabrada,2000,2020.0,584
12448,M. Edjouma,Malcom Edjouma,22,63,Morocco,FC Chambly Oise,1000,2020.0,673
12449,Gabri Salazar,Gabriel Salazar Rojo,23,63,Spain,CD Leganés,5000,2020.0,219
12450,U. Abreliano,Marcos Ulises Abreliano,21,63,Argentina,Arsenal de Sarandí,2000,2022.0,627
12451,Kellyan,Kellyan Francisco Garcia Leal,20,63,Spain,Málaga CF,1000,2020.0,473
12452,Fran Vieites,Francisco Barbosa Vieites,20,63,Spain,RC Celta,2000,2020.0,969
12453,S. Mbakata,Salem Mbakata,21,63,France,FC Sochaux-Montbéliard,1000,2021.0,724
12454,H. Mörschel,Heinz Mörschel,21,63,Germany,SC Preußen Münster,1000,2021.0,815
12455,J. Toro,Jonathan Toro,22,63,Honduras,CD Tondela,2000,2020.0,772
12456,C. Kobald,Christoph Kobald,21,63,Austria,Karlsruher SC,2000,2021.0,464
12457,Lucas Rodrigues,Lucas Rodrigues da Silva,19,63,Brazil,Moreirense FC,2000,2021.0,701
12458,D. Denić,Đorđe Denić,23,63,Serbia,Rosenborg BK,1000,2021.0,100
12459,H. Mashiane,Happy Mashiane,21,63,South Africa,Kaizer Chiefs,1000,2023.0,648
12460,M. Akpınar,Muhammet Akpınar,17,63,Turkey,Trabzonspor,1000,2022.0,887
12461,L. Daneels,Lennerd Daneels,21,63,Belgium,RKC Waalwijk,1000,2021.0,351
12462,M. Badu,Malcolm Badu,22,63,Germany,Spartak Moscow,1000,2021.0,336
12463,Everson,Everson Bispo Pereira,21,63,Brazil,Portimonense SC,1000,2020.0,291
12464,R. Matthys,Romain Matthys,20,63,Belgium,KAS Eupen,1000,2022.0,969
12465,Han Seok Hee,SeokHee Han,23,63,Korea Republic,Suwon Samsung Bluewings,2000,2020.0,433
12466,João Pedro,João Pedro Sousa Silva,22,63,Portugal,Vitória Guimarães,2000,2020.0,787
12467,C. Shaughnessy,Conor Shaughnessy,23,63,Republic of Ireland,Leeds United,9000,2021.0,289
12468,O. Bernal,Óscar Antonio Bernal López,23,63,Mexico,Santos Laguna,3000,2022.0,22
12469,J. Verdugo,Joaquin Verdugo,22,63,Chile,CD Huachipato,2000,2019.0,359
12470,J. Coleman,Joel Coleman,23,63,England,Huddersfield Town,4000,2020.0,321
12471,N. Contini,Nikita Contini,23,63,Ukraine,Virtus Entella,1000,2020.0,816
12472,W. Nightingale,William Nightingale,23,63,England,AFC Wimbledon,2000,2021.0,499
12473,B. Sørmo,Bent Sørmo,22,63,Norway,Kristiansund BK,1000,2020.0,858
12474,Y. Pambou,Yves Simon Pambou Loembet,23,63,Congo,Grenoble Foot 38,1000,2020.0,808
12475,I. Pomazun,Ilya Pomazun,22,63,Russia,PFC CSKA Moscow,1000,2021.0,34
12476,Lee Tae Hee,이태희 李泰熙,24,63,Korea Republic,Incheon United FC,1000,2024.0,728
12477,J. Strauß,John-Patrick Strauß,23,63,Philippines,FC Erzgebirge Aue,2000,2020.0,448
12478,S. Mmaee,Samy Mmaee A Nwambeben,22,63,Belgium,Sint-Truidense VV,2000,2021.0,719
12479,D. Parker,Devante Parker,23,63,Germany,1. FSV Mainz 05,5000,2020.0,256
12480,M. Gargiulo,Mario Gargiulo,23,63,Italy,Cittadella,1000,2022.0,224
12481,B. Warland,Ben Warland,22,63,Australia,Sydney FC,2000,2021.0,297
12482,E. Binaku,Egzon Binaku,23,63,Albania,IFK Norrköping,2000,2024.0,346
12483,T. Thomas,Terell Thomas,23,63,England,AFC Wimbledon,2000,2020.0,936
12484,M. Nakkim,Markus Nakkim,22,63,Norway,Vålerenga Fotball,1000,2022.0,655
12485,A. Moreno,Alan Mauricio Moreno Ávalos,23,63,Chile,Deportes Iquique,1000,2024.0,945
12486,R. Sáez,Ramón Ignacio Sáez Navarro,23,63,Chile,CD Huachipato,1000,2019.0,650
12487,D. Cuadros,Diego Cuadros,23,63,Colombia,Alianza Petrolera,1000,2021.0,933
12488,T. Rodríguez,Thomas Rodríguez,23,63,Argentina,Genoa,3000,2022.0,729
12489,C. Pérez,Carlos Pérez,24,63,Colombia,Alianza Petrolera,1000,2022.0,103
12490,T. Amang,Thomas Olivier Amang,21,63,Cameroon,Kristiansund BK,1000,2019.0,852
12491,T. Blomeyer,Thomas Blomeyer,23,63,Germany,MSV Duisburg,1000,2020.0,47
12492,A. Skovgaard,Andreas Skovgaard,22,63,Denmark,SC Heerenveen,2000,2022.0,894
12493,Jaume Valens,Jaume Valens Cardell,23,63,Spain,Real Oviedo,2000,2020.0,68
12494,S. Müller,Sven  Müller,23,63,Germany,Karlsruher SC,2000,2021.0,157
12495,E. Oti Essigba,Emmanuel Oti Essigba,22,63,Ghana,Esbjerg fB,3000,2020.0,382
12496,M. Godinho,Marcus Godinho,22,63,Canada,FSV Zwickau,1000,2021.0,6
12497,Diego Parras,Diego Marrero Parras,23,63,Spain,UD Las Palmas,2000,2020.0,167
12498,K. Al Samiri,Khaled Al Samiri,22,63,Saudi Arabia,Al Ittihad,6000,2023.0,863
12499,C. Fejér,Csongor Fejér,24,63,Romania,Sepsi OSK,2000,2022.0,237
12500,Y. Maziz,Youssef Maziz,21,63,France,Le Mans FC,1000,2020.0,736
12501,Jeong Tae Wook,정태욱 Tae Wook Jeong,22,63,Korea Republic,Daegu FC,1000,2020.0,117
12502,Matheus Aias,Matheus Aias Barrozo Rodrigues,22,63,Brazil,CD Mirandés,2000,2020.0,640
12503,O. Steurer,Oliver Steurer,24,63,Germany,KFC Uerdingen 05,2000,2020.0,737
12504,E. Williamson,Eryk Williamson,22,63,United States,Portland Timbers,2000,2019.0,249
12505,G. Smith,Graham Smith,23,63,United States,Sporting Kansas City,1000,2019.0,743
12506,F. Russo,Franco Russo,24,63,Argentina,SD Ponferradina,2000,2020.0,716
12507,C. Okoroji,Chima Okoroji,22,63,England, SSV Jahn Regensburg,2000,2020.0,644
12508,K. Despodov,Kiril Despodov,22,63,Bulgaria,Cagliari,6000,2023.0,206
12509,A. Palavecino,Augustín Palavecino,22,63,Argentina,Deportivo Cali,1000,2021.0,279
12510,A. Burlacu,Andrei Burlacu,22,63,Romania,Chindia Târgovişte,1000,2020.0,226
12511,I. Gaponov,Ilya Gaponov,21,63,Russia,Spartak Moscow,1000,2022.0,357
12512,J. Ruiz,Juan Ruiz,19,63,Colombia,Gil Vicente FC,1000,2020.0,546
12513,G. Calò,Giacomo Calò,22,63,Italy,Castellammare di Stabia,1000,2023.0,116
12514,Paulinho,Paulo Lucas Santos Paula,22,63,Brazil,Boavista FC,1000,2022.0,975
12515,João Silva,Joao Da Silva,21,63,Portugal,Trapani,1000,2020.0,624
12516,L. Polworth,Liam Polworth,24,63,Scotland,Motherwell,2000,2021.0,249
12517,I. Lawlor,Ian Lawlor,24,63,Republic of Ireland,Doncaster Rovers,2000,2021.0,528
12518,A. Ben Mohamed,Ayman Ben Mohamed,24,63,Tunisia,Le Havre AC,2000,2022.0,877
12519,G. Karlen,Gregory Karlen,24,63,Switzerland,FC Thun,3000,2021.0,108
12520,O. Schnitzler,Oliver  Schnitzler,23,63,Germany,SC Preußen Münster,1000,2020.0,720
12521,M. Marić,Marko Marić,23,63,Croatia,Lillestrøm SK,1000,2019.0,332
12522,A. McGowan,Aaron McGowan,22,63,England,Hamilton Academical FC,1000,2024.0,6
12523,L. Grimshaw,Liam Grimshaw,24,63,England,Motherwell,1000,2024.0,232
12524,I. Łasicki,Igor Łasicki,24,63,Poland,Pogoń Szczecin,1000,2022.0,49
12525,D. Carrero,Darwin Carrero,25,63,Colombia,Patriotas Boyacá FC,1000,2020.0,78
12526,Murilo Mendes,Murilo Otávio Mendes,24,63,Brazil,Livorno,1000,2021.0,666
12527,A. Mandrea,Anthony Mandrea,22,63,France,Angers SCO,3000,2020.0,826
12528,M. Rocca,Michele Rocca,23,63,Italy,Livorno,1000,2020.0,726
12529,R. Al Mousa,Rayan Al Mousa,24,63,Saudi Arabia,Al Taawoun,4000,2021.0,762
12530,D. O'Shaughnessy,Daniel O'Shaughnessy,24,63,Finland,HJK Helsinki,1000,2019.0,239
12531,J. Lindseth,Jonathan Lindseth,23,63,Norway,Sarpsborg 08 FF,1000,2020.0,526
12532,T. Schützenauer,Tobias Schützenauer,22,63,Austria,SK Sturm Graz,3000,2021.0,474
12533,B. Comley,Brandon Comley,23,63,Montserrat,Colchester United,3000,2020.0,100
12534,M. Greve,Mathias Greve,24,63,Denmark,Odense Boldklub,3000,2021.0,136
12535,J. Sellars,Jerrell Sellars,23,63,England,Östersunds FK,1000,2021.0,191
12536,A. McEneff,Aaron McEneff,23,63,Northern Ireland,Shamrock Rovers,1000,2020.0,752
12537,J. Aspropotamitis,Jonathan Aspropotamitis,23,63,Australia,Western United FC,1000,2020.0,304
12538,Montoro,Adrián Hernández Montoro,24,63,Spain,UD Almería,2000,2020.0,638
12539,Àlex Corredera,Alejandro Corredera Alardi,23,63,Spain,Valencia CF,6000,2020.0,799
12540,D. Widemann,Dominik Widemann,22,63,Germany,FC Würzburger Kickers,2000,2020.0,355
12541,M. Ristl,Mart Ristl,22,63,Germany,Viktoria Köln,1000,2020.0,464
12542,D. Baumgartner,Dominik Baumgartner,22,63,Austria,VfL Bochum 1848,3000,2022.0,285
12543,D. Caddy,Dorian Caddy,24,63,France,Rodez Aveyron Football,1000,2020.0,341
12544,R. Hatsuse,初瀬 亮,21,63,Japan,Vissel Kobe,1000,2020.0,740
12545,D. Cleary,Daniel Cleary,23,63,Republic of Ireland,Dundalk,1000,2021.0,357
12546,J. Moe,Jeppe Arctander Moe,23,63,Norway,Stabæk Fotball,1000,2020.0,541
12547,M. Besuschkow,Max Besuschkow,22,63,Germany, SSV Jahn Regensburg,3000,2022.0,136
12548,Mario González,Mario González Gutiérrez,23,63,Spain,Clermont Foot 63,2000,2020.0,301
12549,Kim Hyeon Wook,김현욱 金贤旭,24,63,Korea Republic,Gangwon FC,1000,2020.0,382
12550,A. Fontana,Anthony Fontana,19,63,United States,Philadelphia Union,1000,2019.0,201
12551,A. Yamga,Arthur Kevin Yamga,22,63,France,CD Aves,2000,2022.0,815
12552,P. Šafranko,Pavol Šafranko,24,63,Slovakia,Sepsi OSK,3000,2022.0,341
12553,Liu Yiming,刘奕鸣,24,63,China PR,Shenzhen FC,3000,2019.0,404
12554,J. Marulanda,Jonathan Marulanda,23,63,Colombia,Independiente Medellín,1000,2022.0,167
12555,T. Hilliard-Arce,Tomas Hilliard-Arce,23,63,United States,LA Galaxy,1000,2022.0,285
12556,M. Hiller,Marco Hiller,22,63,Germany,TSV 1860 München,1000,2020.0,515
12557,Endika,Endika Irigoyen Bravo,22,63,Spain,CA Osasuna,5000,2022.0,53
12558,R. Stewart,Ross Stewart,22,63,Scotland,Ross County FC,2000,2022.0,112
12559,Pedro Mateus,Pedro Leonardo Gonçalves Mateus,22,63,Portugal,Clube Sport Marítimo,1000,2022.0,113
12560,G. Ondoua,Gaël Ondoua,23,63,Cameroon,Servette FC,2000,2021.0,259
12561,D. Pines,Donovan Pines,21,63,United States,DC United,1000,2021.0,743
12562,João Teixeira,João Tiago Silva Teixeira,23,63,Portugal,Politehnica Iaşi,2000,2020.0,688
12563,S. Köhler,Sven Köhler,22,63,Germany,VfL Osnabrück,3000,2021.0,724
12564,L. Coyette,Lucas Coyette,21,63,Argentina,Defensa y Justicia,2000,2023.0,589
12565,Lucas Dambros,Lucas Dambros da Silva,22,63,Brazil,Trapani,1000,2023.0,878
12566,Dani Fernández,Daniel Fernández Fernández,22,63,Spain,CF Fuenlabrada,1000,2020.0,497
12567,M. Helal,Mohammed Helal,23,63,United Arab Emirates,Al Ain FC,1000,2024.0,21
12568,G. Williams,George Christopher Williams,23,63,Wales,Forest Green Rovers,4000,2020.0,852
12569,G. Gallifuoco,Giancarlo Gallifuoco,25,63,Australia,Central Coast Mariners,1000,2021.0,136
12570,L. Nilsen,Lasse Nilsen,24,63,Norway,Tromsø IL,1000,2020.0,812
12571,M. Al Olayan,Madallah Al Olayan,24,63,Saudi Arabia,Al Taawoun,4000,2020.0,789
12572,D. Connolly,Dylan Connolly,24,63,Republic of Ireland,AFC Wimbledon,2000,2020.0,521
12573,R. Healey,Rhys Healey,24,63,England,Milton Keynes Dons,2000,2022.0,25
12574,J. Blåbjerg,Jakob Blåbjerg,24,63,Denmark,Aalborg BK,3000,2020.0,541
12575,R. Haynes,Ryan Haynes,23,63,England,Newport County,2000,2021.0,686
12576,M. Pinnock,Mitchell Pinnock,24,63,England,AFC Wimbledon,2000,2020.0,213
12577,A. Madrid,Álvaro Alfredo Alejandro Madrid Gaete,24,63,Chile,CD Everton de Viña del Mar,1000,2024.0,724
12578,H. Bonmann,Hendrik Bonmann,25,63,Germany,TSV 1860 München,1000,2020.0,836
12579,C. Burgess,Cameron Burgess,23,63,Australia,Salford City,3000,2020.0,665
12580,A. Sharahili,Ahmed Mohammed Sharahili,25,63,Saudi Arabia,Al Shabab,6000,2022.0,541
12581,B. Whitfield,Ben Whitfield,23,63,England,Port Vale,3000,2020.0,702
12582,Seo Myeong Won,서명원 徐明原,24,63,Korea Republic,Gangwon FC,1000,2024.0,333
12583,D. Granli,Daniel Granli,25,63,Norway,AIK,2000,2022.0,209
12584,E. Ersu,Erten Ersu,25,63,Turkey,Fenerbahçe SK,8000,2020.0,82
12585,L. M'Pasi,Lionel M'Pasi,24,63,France,Rodez Aveyron Football,1000,2020.0,35
12586,D. Slamar,Dennis Slamar,24,63,Germany,SG Sonnenhof Großaspach,1000,2021.0,135
12587,K. Burger,Korbinian Burger,24,63,Germany,SG Sonnenhof Großaspach,1000,2020.0,624
12588,J. Brinch,Jeppe Brinch-Vilhelmsen,24,63,Denmark,Esbjerg fB,2000,2022.0,494
12589,M. Maruoka,丸岡 満,23,63,Japan,Cerezo Osaka,2000,2020.0,688
12590,T. Guivarch,Théo Guivarch,23,63,France,En Avant de Guingamp,1000,2021.0,413
12591,A. Iacovitti,Alex Iacovitti,21,63,Scotland,Oldham Athletic,2000,2022.0,541
12592,Kim Gun Hee,김건희 金健熙,24,63,Korea Republic,Sangju Sangmu FC,1000,2020.0,640
12593,J. Augustinsson,Jonathan Augustinsson,23,63,Sweden,Djurgårdens IF,1000,2021.0,541
12594,H. Demir,Hakan Demir,21,63,Turkey,Kasimpaşa SK,2000,2021.0,84
12595,I. Sapała,Igor Sapała,23,63,Poland,Raków Częstochowa,1000,2021.0,32
12596,A. Masuyama,増山 朝陽,22,63,Japan,Vissel Kobe,2000,2022.0,351
12597,M. Marcjanik,Michał Marcjanik,24,63,Poland,Wisła Płock,1000,2020.0,716
12598,I. Vujica,Ivan Vujica,22,63,Australia,Western United FC,1000,2020.0,541
12599,S. Shome,Shamit Shome,21,63,Canada,Montreal Impact,1000,2019.0,100
12600,R. Guder,René Guder,24,63,Germany,SV Meppen,1000,2020.0,225
12601,D. Rasak,Damian Rasak,23,63,Poland,Wisła Płock,1000,2020.0,365
12602,F. Olivera,Federico Vicente Olivera Núñez,24,63,Uruguay,CD Tenerife,2000,2021.0,258
12603,I. Wadji,Ibrahima Wadji,24,63,Senegal,FK Haugesund,1000,2021.0,475
12604,F. Bin Jamayah,Fahad Bin Jamayah,24,63,Saudi Arabia,Al Nassr,6000,2022.0,260
12605,Huang Zichang,黄紫昌,22,63,China PR,Jiangsu Suning FC,4000,2019.0,256
12606,A. Ståhl,Adam Ståhl,24,63,Sweden,IK Sirius,1000,2021.0,467
12607,H. Löfkvist,Henrik Löfkvist,24,63,Sweden,Kalmar FF,1000,2021.0,32
12608,Li Shuai,李帅,24,63,China PR,Dalian YiFang FC,2000,2020.0,379
12609,M. Moro,Mamudu Moro,24,63,Ghana,Helsingborgs IF,1000,2019.0,962
12610,D. Popa,Daniel Popa,23,63,Romania,Dinamo Bucureşti,2000,2022.0,992
12611,K. Nishizawa,西澤 健太,22,63,Japan,Shimizu S-Pulse,1000,2022.0,605
12612,A. Kadlec,Andrej Kadlec,23,63,Slovakia,Jagiellonia Białystok,2000,2022.0,627
12613,C. Căbuz,Cătălin Căbuz,23,63,Romania,FC Viitorul,1000,2022.0,415
12614,N. Baggerman,Nikki Baggerman,21,63,Netherlands,RKC Waalwijk,1000,2021.0,100
12615,Lapeña,Adrian Lapeña Ruiz,23,63,Spain,KAS Eupen,2000,2022.0,116
12616,Marcinho,Marcio Augusto Da Silva Barbosa,24,63,Brazil,Chongqing Dangdai Lifan FC SWM Team,2000,2023.0,206
12617,G. Williams,George Benjamin Williams,26,63,England,Milton Keynes Dons,2000,2020.0,6
12618,J. Hammar,Johan Hammar,25,63,Sweden,BK Häcken,1000,2021.0,122
12619,B. Heneghan,Ben Heneghan,25,63,England,Sheffield United,6000,2020.0,704
